,date,open,high,low,close,volume
582,2015-04-09,270900.0,271700.0,263000.0,268500.0,819.4151714499999
583,2015-04-10,268000.0,269800.0,258800.0,260000.0,890.3159015900007
584,2015-04-11,260000.0,264000.0,258000.0,260400.0,361.7097327499997
585,2015-04-12,260400.0,261000.0,257000.0,259700.0,221.29855394999993
586,2015-04-13,259100.0,266900.0,257000.0,258000.0,401.6180633499998
587,2015-04-14,258000.0,258900.0,240000.0,240200.0,653.64356103
588,2015-04-15,240200.0,244000.0,233100.0,241700.0,380.0203563199995
589,2015-04-16,241700.0,248800.0,241000.0,246600.0,476.4656182499998
590,2015-04-17,246900.0,250000.0,241000.0,243900.0,672.4708244600002
591,2015-04-18,241900.0,244600.0,241000.0,241100.0,113.52095780000002
592,2015-04-19,242700.0,246000.0,240300.0,245500.0,521.0754995100001
593,2015-04-20,245500.0,246900.0,240800.0,242700.0,382.8478622299997
594,2015-04-21,242700.0,245000.0,242000.0,243100.0,305.95967567999975
595,2015-04-22,244100.0,256500.0,243000.0,256500.0,512.9748434700005
596,2015-04-23,256000.0,258400.0,252500.0,254600.0,438.33526577000003
597,2015-04-24,254600.0,258400.0,249100.0,250700.0,351.0852127799998
598,2015-04-25,251400.0,251900.0,247000.0,248100.0,125.11928937999996
599,2015-04-26,248100.0,248900.0,236500.0,236500.0,394.02926348999983
600,2015-04-27,236200.0,243000.0,235400.0,243000.0,650.9809309500002
601,2015-04-28,243900.0,247000.0,238800.0,241500.0,423.0617423599996
602,2015-04-29,241000.0,245000.0,238300.0,243600.0,359.83106812999995
603,2015-04-30,243000.0,254100.0,241000.0,251400.0,495.3378394799997
604,2015-05-01,251200.0,273000.0,250300.0,252600.0,705.3166294099995
605,2015-05-02,252600.0,253400.0,250600.0,253400.0,109.69800616999994
606,2015-05-03,253000.0,262000.0,251200.0,261500.0,320.4897036200002
607,2015-05-04,261500.0,262500.0,258200.0,260500.0,263.21527019000007
608,2015-05-05,260200.0,263000.0,253600.0,255000.0,296.31193339
609,2015-05-06,254900.0,256900.0,254000.0,255000.0,372.63864747
610,2015-05-07,255000.0,256700.0,248300.0,253000.0,275.86146880000007
611,2015-05-08,253000.0,261200.0,251200.0,258500.0,631.9321367099999
612,2015-05-09,257700.0,269900.0,257500.0,262700.0,1045.1813928500005
613,2015-05-10,262700.0,264900.0,258600.0,263300.0,203.71071442000007
614,2015-05-11,263000.0,264700.0,260000.0,264400.0,386.5933474899998
615,2015-05-12,264400.0,267000.0,262500.0,265500.0,480.37681883000033
616,2015-05-13,264500.0,267500.0,263500.0,265000.0,308.69706819999993
617,2015-05-14,265600.0,266900.0,257200.0,259700.0,402.32271984000016
618,2015-05-15,259800.0,264000.0,257000.0,259600.0,307.35403223000003
619,2015-05-16,259600.0,259900.0,257200.0,258600.0,120.23217553999996
620,2015-05-17,257700.0,259500.0,256700.0,258500.0,136.52371042000004
621,2015-05-18,258500.0,260000.0,256600.0,259500.0,388.0944945199994
622,2015-05-19,259900.0,260000.0,255200.0,256900.0,354.35349258999935
623,2015-05-20,256900.0,258400.0,255300.0,258300.0,283.53316558999984
624,2015-05-21,258300.0,259600.0,257000.0,259600.0,270.24919936
625,2015-05-22,259600.0,260000.0,257800.0,259300.0,197.83759042999992
626,2015-05-23,258600.0,264900.0,258500.0,263000.0,439.8860277499996
627,2015-05-24,263500.0,264300.0,262000.0,263800.0,77.72177942000002
628,2015-05-25,263800.0,266500.0,260000.0,263000.0,286.46560931999994
629,2015-05-26,263000.0,264000.0,260000.0,263600.0,341.4932971599999
630,2015-05-27,262900.0,264900.0,256100.0,262900.0,836.24026438
631,2015-05-28,263100.0,264500.0,262000.0,262800.0,359.80522000999997
632,2015-05-29,262800.0,264600.0,262100.0,262800.0,392.38070078
633,2015-05-30,262700.0,263300.0,258600.0,260500.0,355.0467791600001
634,2015-05-31,260300.0,262300.0,257500.0,258400.0,282.97102993999994
635,2015-06-01,258100.0,259000.0,253100.0,256000.0,641.7565725499999
636,2015-06-02,255500.0,255500.0,247600.0,251700.0,533.6934563699996
637,2015-06-03,250500.0,253000.0,248500.0,249800.0,327.0364889099998
638,2015-06-04,249800.0,252000.0,249500.0,251600.0,295.7057946199997
639,2015-06-05,251400.0,252000.0,249500.0,251500.0,342.71783592999986
640,2015-06-06,251500.0,252900.0,250200.0,251900.0,406.95624783999983
641,2015-06-07,251300.0,253000.0,248500.0,248500.0,239.36201698999997
642,2015-06-08,250200.0,253900.0,248000.0,253500.0,468.42647815000004
643,2015-06-09,252600.0,257400.0,252600.0,256500.0,503.4415605100002
644,2015-06-10,256100.0,258500.0,252200.0,253800.0,720.56459492
645,2015-06-11,254900.0,255900.0,253500.0,253500.0,411.12236755
646,2015-06-12,254300.0,257000.0,253600.0,255600.0,345.1976272599998
647,2015-06-13,256100.0,260000.0,254200.0,256800.0,1585.1191931700007
648,2015-06-14,256500.0,261300.0,256500.0,260000.0,370.40843464999983
649,2015-06-15,260400.0,263000.0,257000.0,262000.0,582.8973471699995
650,2015-06-16,262000.0,269000.0,261700.0,268800.0,963.3809636099995
651,2015-06-17,268800.0,288000.0,268800.0,283900.0,1704.1374981499985
652,2015-06-18,283000.0,283900.0,270100.0,280000.0,683.5310411899993
653,2015-06-19,280000.0,281600.0,274200.0,275000.0,523.7716429799997
654,2015-06-20,276900.0,279000.0,269200.0,277400.0,727.1564195500004
655,2015-06-21,277000.0,280600.0,271800.0,276200.0,451.7391070199997
656,2015-06-22,275200.0,277500.0,272000.0,276800.0,652.9771365799996
657,2015-06-23,277200.0,279800.0,274700.0,275800.0,671.683333109999
658,2015-06-24,276300.0,277000.0,275000.0,276000.0,404.4921303599994
659,2015-06-25,275200.0,275900.0,272200.0,273200.0,480.6108140099994
660,2015-06-26,273500.0,274900.0,273000.0,274200.0,214.48195809999984
661,2015-06-27,273000.0,279000.0,273000.0,276600.0,291.42512735999975
662,2015-06-28,278400.0,286000.0,278400.0,284300.0,625.2601892200004
663,2015-06-29,283000.0,287500.0,280000.0,285500.0,825.10852257
664,2015-06-30,284800.0,300000.0,282500.0,297800.0,1758.3009773299998
665,2015-07-01,297800.0,299000.0,285500.0,289300.0,925.0176883199994
666,2015-07-02,288500.0,293000.0,283600.0,286000.0,563.3821256900001
667,2015-07-03,286000.0,291500.0,283800.0,287000.0,489.0224158799999
668,2015-07-04,286900.0,291700.0,286300.0,289500.0,416.99744298999946
669,2015-07-05,291100.0,298000.0,290000.0,294300.0,485.1263458099998
670,2015-07-06,294800.0,314000.0,294200.0,310400.0,1253.5065854200013
671,2015-07-07,310400.0,312500.0,301100.0,305500.0,825.8866277600017
672,2015-07-08,305000.0,314900.0,302000.0,312000.0,812.3544707000007
673,2015-07-09,310100.0,314000.0,307100.0,310000.0,695.55266844
674,2015-07-10,310700.0,363900.0,309000.0,332000.0,1498.2908426599997
675,2015-07-11,332000.0,349000.0,326100.0,341500.0,696.2453171399999
676,2015-07-12,340600.0,365700.0,340200.0,365400.0,1443.85625522
677,2015-07-13,365300.0,366000.0,316000.0,331000.0,1621.6325344299953
678,2015-07-14,329400.0,344900.0,329100.0,339500.0,816.6216313999989
679,2015-07-15,342000.0,344900.0,333200.0,336000.0,603.7600850999997
680,2015-07-16,336000.0,336000.0,313100.0,317400.0,706.0926543599995
681,2015-07-17,317400.0,323800.0,306200.0,314000.0,683.9021761500002
682,2015-07-18,317700.0,323500.0,314600.0,317500.0,418.41146733999994
683,2015-07-19,317300.0,319800.0,314100.0,317000.0,311.9031483
684,2015-07-20,315000.0,319400.0,311500.0,318100.0,448.25880502999985
685,2015-07-21,318900.0,324700.0,317000.0,318600.0,543.1361641800005
686,2015-07-22,318500.0,320700.0,315000.0,320000.0,483.8518556499997
687,2015-07-23,320000.0,322000.0,317000.0,319700.0,473.6888727199997
688,2015-07-24,319600.0,331500.0,318000.0,327000.0,960.4542377999999
689,2015-07-25,327600.0,336800.0,327100.0,333100.0,566.06463538
690,2015-07-26,333200.0,338500.0,330500.0,336000.0,588.2803223399999
691,2015-07-27,337000.0,338400.0,331200.0,334500.0,552.6507938799995
692,2015-07-28,334400.0,342800.0,333400.0,341000.0,935.9523325100004
693,2015-07-29,341000.0,343000.0,334000.0,336000.0,812.5319573700003
694,2015-07-30,336200.0,340000.0,333400.0,334500.0,554.0275048699997
695,2015-07-31,333700.0,339800.0,329000.0,332500.0,889.76615749
696,2015-08-01,331500.0,332800.0,323100.0,324100.0,609.7935654899997
697,2015-08-02,324100.0,328600.0,320000.0,325100.0,665.0724619099999
698,2015-08-03,327700.0,330900.0,323900.0,330000.0,472.05299427000006
699,2015-08-04,330000.0,331700.0,327000.0,331000.0,370.20652658000023
700,2015-08-05,331000.0,332900.0,328500.0,329500.0,496.3982755899992
701,2015-08-06,329500.0,331000.0,325500.0,326900.0,396.26186130999986
702,2015-08-07,326800.0,328400.0,323600.0,328000.0,440.43284127999965
703,2015-08-08,327900.0,329100.0,317300.0,317300.0,528.6333576499998
704,2015-08-09,317300.0,323900.0,308100.0,315100.0,810.1745188800005
705,2015-08-10,316000.0,317400.0,310000.0,311400.0,573.4327631299992
706,2015-08-11,310700.0,316000.0,308500.0,315700.0,540.7373193799996
707,2015-08-12,315000.0,323000.0,313300.0,315600.0,755.7714396499988
708,2015-08-13,316000.0,319100.0,309000.0,311500.0,586.5982678499998
709,2015-08-14,311500.0,312900.0,306200.0,310800.0,350.40014303999925
710,2015-08-15,310800.0,313900.0,310000.0,311600.0,236.75382672999996
711,2015-08-16,312400.0,313000.0,304000.0,307500.0,456.26774606999936
712,2015-08-17,307500.0,310000.0,304000.0,305900.0,696.4293021400002
713,2015-08-18,305900.0,306500.0,300000.0,303000.0,675.1016895699995
714,2015-08-19,302100.0,303500.0,264600.0,278400.0,1666.8018286999998
715,2015-08-20,278100.0,284000.0,265000.0,279100.0,1184.4361307499987
716,2015-08-21,279900.0,282000.0,278400.0,279900.0,652.7063848499997
717,2015-08-22,279300.0,281000.0,273600.0,273600.0,810.0849201000001
718,2015-08-23,274700.0,281900.0,273100.0,278100.0,663.1043703099994
719,2015-08-24,279800.0,279800.0,268300.0,272900.0,1172.2642941299998
720,2015-08-25,272000.0,272000.0,240200.0,258000.0,2566.0460257000104
721,2015-08-26,258000.0,274500.0,258000.0,273600.0,1948.422895680002
722,2015-08-27,273400.0,273900.0,266200.0,268300.0,693.2211253099975
723,2015-08-28,267200.0,268400.0,261200.0,267800.0,904.8819665400005
724,2015-08-29,267600.0,275000.0,266000.0,269400.0,957.9203608400006
725,2015-08-30,270900.0,273000.0,268200.0,269700.0,364.8128613499997
726,2015-08-31,269700.0,272000.0,267000.0,271700.0,884.9726771099986
727,2015-09-01,271500.0,272900.0,268600.0,269300.0,616.8557673399998
728,2015-09-02,270600.0,271100.0,268600.0,270000.0,449.32749210999987
729,2015-09-03,270700.0,272200.0,269100.0,270500.0,843.3844312799991
730,2015-09-04,270400.0,275400.0,269300.0,273500.0,823.0657837299991
731,2015-09-05,273500.0,279700.0,273500.0,278800.0,667.8395684000006
732,2015-09-06,278800.0,292000.0,278000.0,289000.0,787.0923600600003
733,2015-09-07,290500.0,290500.0,287000.0,288100.0,698.2870882700001
734,2015-09-08,288000.0,294900.0,287500.0,291500.0,688.4773797499988
735,2015-09-09,291500.0,293000.0,285000.0,286600.0,762.8919577900006
736,2015-09-10,286600.0,288500.0,282300.0,287000.0,661.8218841800003
737,2015-09-11,286600.0,290900.0,285000.0,288100.0,644.2964308899996
738,2015-09-12,288200.0,289900.0,287500.0,288000.0,289.79864334999934
739,2015-09-13,287600.0,288200.0,280000.0,283500.0,534.1595987900002
740,2015-09-14,284200.0,285000.0,273300.0,278000.0,1186.0289516000016
741,2015-09-15,277900.0,280900.0,276000.0,277100.0,452.3235482500006
742,2015-09-16,277100.0,277500.0,271900.0,274700.0,672.348045839999
743,2015-09-17,273400.0,277900.0,272500.0,275400.0,376.88538993000003
744,2015-09-18,276100.0,279300.0,275000.0,276900.0,537.7085603799999
745,2015-09-19,277900.0,280000.0,276000.0,277000.0,572.7840812899999
746,2015-09-20,276800.0,277500.0,275500.0,276000.0,336.73011404999903
747,2015-09-21,277000.0,277500.0,272800.0,274900.0,709.3748550400002
748,2015-09-22,274100.0,280000.0,272100.0,277300.0,859.4868636099998
749,2015-09-23,277200.0,279200.0,275800.0,278600.0,584.8606627799987
750,2015-09-24,278200.0,280800.0,277000.0,280100.0,880.0981124099989
751,2015-09-25,280500.0,286900.0,280200.0,285700.0,870.9574830799993
752,2015-09-26,285900.0,286300.0,282600.0,284400.0,734.2043198300005
753,2015-09-27,284100.0,284900.0,282500.0,283700.0,239.86117590999953
754,2015-09-28,283700.0,294000.0,283200.0,290800.0,705.2313306300003
755,2015-09-29,290000.0,294000.0,285100.0,287900.0,573.2070007399992
756,2015-09-30,289000.0,290000.0,285100.0,286500.0,724.3710944599992
757,2015-10-01,287000.0,290000.0,286300.0,289000.0,1190.4249586499982
758,2015-10-02,288000.0,291500.0,287200.0,289200.0,772.0743545399976
759,2015-10-03,289300.0,291500.0,288000.0,291000.0,578.6014759600001
760,2015-10-04,290900.0,291400.0,289000.0,289700.0,290.76760701000006
761,2015-10-05,289100.0,289700.0,288000.0,288400.0,370.750920419999
762,2015-10-06,288400.0,297100.0,288400.0,296800.0,780.9317428999992
763,2015-10-07,296800.0,300000.0,295100.0,295200.0,520.4950664599988
764,2015-10-08,295800.0,297000.0,292500.0,292500.0,571.3505813799997
765,2015-10-09,292200.0,293900.0,290100.0,291100.0,456.2463478000001
766,2015-10-10,291100.0,295000.0,289000.0,291400.0,550.53043068
767,2015-10-11,291800.0,293700.0,291800.0,292700.0,413.8714131600001
768,2015-10-12,293000.0,297000.0,291500.0,293200.0,859.0259461800008
769,2015-10-13,293000.0,297000.0,291400.0,296800.0,801.9273227100019
770,2015-10-14,296700.0,296900.0,294000.0,296500.0,594.0645784499998
771,2015-10-15,296500.0,299900.0,296300.0,299400.0,727.4770500400006
772,2015-10-16,299000.0,316000.0,298300.0,311000.0,829.1451945299999
773,2015-10-17,312000.0,331000.0,310500.0,328400.0,942.9958528099996
774,2015-10-18,328500.0,328800.0,316000.0,316000.0,707.0984741400007
775,2015-10-19,316000.0,320800.0,306500.0,314200.0,601.9216324500001
776,2015-10-20,314800.0,318000.0,313000.0,316000.0,502.2487117999999
777,2015-10-21,315400.0,317800.0,311300.0,312800.0,480.5147278100001
778,2015-10-22,312600.0,321900.0,312000.0,319800.0,540.9631825000001
779,2015-10-23,319800.0,326900.0,318000.0,326000.0,616.4273741000004
780,2015-10-24,323100.0,327900.0,322200.0,327200.0,354.65206777999987
781,2015-10-25,327000.0,345000.0,326000.0,345000.0,657.4572953600006
782,2015-10-26,346000.0,346500.0,333000.0,335500.0,627.88216342
783,2015-10-27,335800.0,347000.0,334100.0,344000.0,882.2756061700001
784,2015-10-28,344500.0,361100.0,343200.0,361000.0,974.4087166100002
785,2015-10-29,361100.0,374900.0,351000.0,373200.0,1512.8510686399993
786,2015-10-30,373300.0,419900.0,370000.0,388000.0,3164.213899180003
787,2015-10-31,388100.0,409000.0,385600.0,392500.0,875.8978410999998
788,2015-11-01,391500.0,393600.0,370000.0,385300.0,1082.3262584200006
789,2015-11-02,385300.0,403900.0,380000.0,400300.0,1004.6633683100009
790,2015-11-03,402300.0,467800.0,400100.0,466300.0,2709.8809229199974
791,2015-11-04,464900.0,600000.0,458100.0,590300.0,3355.6520542500025
792,2015-11-05,595000.0,598000.0,423000.0,473900.0,3603.7497222099946
793,2015-11-06,475000.0,499600.0,423000.0,451700.0,2280.3340722299968
794,2015-11-07,451700.0,479500.0,441000.0,466000.0,754.4461369500001
795,2015-11-08,464900.0,468100.0,456000.0,462000.0,414.07379075000006
796,2015-11-09,462000.0,464800.0,434000.0,459700.0,820.5946132099999
797,2015-11-10,457800.0,458800.0,423000.0,423200.0,968.5764066299998
798,2015-11-11,423000.0,429000.0,350000.0,369600.0,2896.3458580999945
799,2015-11-12,367800.0,410000.0,360100.0,386600.0,1743.696152209999
800,2015-11-13,387700.0,404300.0,382300.0,392200.0,1039.3638987100019
801,2015-11-14,392000.0,399400.0,387000.0,390300.0,953.0909244400002
802,2015-11-15,390200.0,396100.0,370000.0,376500.0,656.5735433799998
803,2015-11-16,376800.0,385000.0,373000.0,376800.0,821.0874053300004
804,2015-11-17,377000.0,399900.0,377000.0,391000.0,1129.2506620199981
805,2015-11-18,391000.0,396000.0,388000.0,393200.0,598.3735086599996
806,2015-11-19,393100.0,395100.0,383100.0,384800.0,840.62446137
807,2015-11-20,384800.0,385200.0,368000.0,379200.0,1735.162846009997
808,2015-11-21,379600.0,389000.0,376000.0,377300.0,901.5514716999969
809,2015-11-22,380000.0,385000.0,379500.0,380000.0,389.1985801700002
810,2015-11-23,380000.0,382900.0,378600.0,381300.0,695.0452566000001
811,2015-11-24,381500.0,381500.0,374000.0,377900.0,630.7454525800003
812,2015-11-25,377900.0,380500.0,371200.0,377600.0,652.4940134199992
813,2015-11-26,377100.0,430000.0,375000.0,405900.0,2238.09063621
814,2015-11-27,405900.0,429800.0,383400.0,417100.0,1271.0637763999996
815,2015-11-28,416000.0,423900.0,413200.0,422400.0,510.7104790600001
816,2015-11-29,419000.0,429300.0,417100.0,426100.0,684.0367230599999
817,2015-11-30,424100.0,455600.0,424000.0,445900.0,1848.297279789997
818,2015-12-01,443300.0,451000.0,424100.0,428500.0,1591.3804639800005
819,2015-12-02,430000.0,431000.0,410000.0,423800.0,858.7015035000002
820,2015-12-03,426400.0,443000.0,422900.0,431800.0,720.2470234999998
821,2015-12-04,430000.0,432500.0,421100.0,430500.0,572.2094704600004
822,2015-12-05,430500.0,446900.0,428400.0,441300.0,983.2954770499971
823,2015-12-06,441300.0,469800.0,437700.0,458000.0,1757.062320389996
824,2015-12-07,458500.0,478000.0,455000.0,471000.0,1054.8887483499957
825,2015-12-08,473000.0,477400.0,468900.0,476900.0,607.96017351
826,2015-12-09,475100.0,518700.0,473700.0,510900.0,1465.6763630899943
827,2015-12-10,510700.0,516900.0,491600.0,506500.0,870.4454471199973
828,2015-12-11,506500.0,525000.0,502000.0,520600.0,990.5942429899969
829,2015-12-12,520600.0,572000.0,490000.0,514000.0,2029.4129116499937
830,2015-12-13,514000.0,537000.0,513300.0,535300.0,460.66979227999894
831,2015-12-14,535100.0,541000.0,529000.0,539900.0,700.3586515999983
832,2015-12-15,540100.0,555400.0,535100.0,553000.0,912.6656483700003
833,2015-12-16,553900.0,568000.0,540000.0,551800.0,1249.355750199998
834,2015-12-17,551800.0,555200.0,546100.0,552100.0,652.8136503499996
835,2015-12-18,554400.0,561900.0,552100.0,557600.0,610.3354203099996
836,2015-12-19,557000.0,564000.0,555000.0,560000.0,462.1373946699997
837,2015-12-20,560000.0,561900.0,554700.0,556000.0,388.00932093
838,2015-12-21,556000.0,557500.0,520000.0,536000.0,1427.350658579998
839,2015-12-22,536000.0,538700.0,528300.0,530100.0,547.0384711600001
840,2015-12-23,530100.0,534900.0,530000.0,534700.0,510.83819886999936
841,2015-12-24,534600.0,550000.0,533000.0,544600.0,744.0879021599999
842,2015-12-25,545400.0,550300.0,543200.0,546100.0,406.4716529199999
843,2015-12-26,546000.0,550500.0,482600.0,503400.0,2372.3426881200003
844,2015-12-27,503400.0,512400.0,485000.0,503400.0,522.4365929899998
845,2015-12-28,502600.0,522000.0,502600.0,507400.0,1214.0165542600005
846,2015-12-29,507100.0,512900.0,498600.0,503200.0,561.9156222199995
847,2015-12-30,503200.0,516100.0,502600.0,504300.0,738.4683257200005
848,2015-12-31,503600.0,509900.0,493100.0,509900.0,838.8167068100001
849,2016-01-01,507100.0,521000.0,503600.0,514000.0,467.85387988000025
850,2016-01-02,515200.0,520500.0,515200.0,517200.0,280.2093230599999
851,2016-01-03,518000.0,519900.0,513100.0,513100.0,247.20572017999982
852,2016-01-04,513100.0,520500.0,510200.0,520500.0,720.5118280199994
853,2016-01-05,520400.0,525500.0,517300.0,518500.0,543.8564963900001
854,2016-01-06,519200.0,523700.0,512500.0,518200.0,561.57758365
855,2016-01-07,518200.0,549400.0,516300.0,544300.0,1202.0347666999994
856,2016-01-08,542100.0,557500.0,540000.0,547500.0,1182.2260165499995
857,2016-01-09,547500.0,550000.0,537000.0,541800.0,671.6567473899972
858,2016-01-10,539000.0,543000.0,531000.0,535300.0,410.96233001
859,2016-01-11,533900.0,547000.0,533100.0,541000.0,638.7427796899991
860,2016-01-12,540800.0,544500.0,538000.0,540000.0,530.39031875
861,2016-01-13,539700.0,542300.0,509800.0,519400.0,1736.741683229997
862,2016-01-14,518000.0,529100.0,517100.0,522400.0,1137.3143387199998
863,2016-01-15,522000.0,523400.0,470000.0,478400.0,1761.6859701499975
864,2016-01-16,479000.0,489000.0,430000.0,456000.0,1995.026148659998
865,2016-01-17,455400.0,505000.0,448200.0,475000.0,771.1824209299955
866,2016-01-18,474100.0,477400.0,458100.0,470000.0,795.0498403399992
867,2016-01-19,468000.0,471400.0,461000.0,468400.0,423.0174233699993
868,2016-01-20,468400.0,498000.0,460000.0,497800.0,1207.060729129997
869,2016-01-21,497700.0,516400.0,494600.0,506900.0,1229.560082169997
870,2016-01-22,507000.0,507000.0,475000.0,480000.0,863.1561068099998
871,2016-01-23,480000.0,480000.0,453000.0,465000.0,911.702148679994
872,2016-01-24,465600.0,484800.0,463600.0,484500.0,411.0192891600001
873,2016-01-25,485000.0,499900.0,477400.0,484400.0,699.32907048
874,2016-01-26,484200.0,495000.0,472600.0,478000.0,613.6096622899997
875,2016-01-27,477400.0,484000.0,475900.0,482000.0,437.43979995999956
876,2016-01-28,481000.0,482900.0,469100.0,470000.0,1032.3543366299957
877,2016-01-29,470000.0,475900.0,453800.0,466000.0,1622.7022269299955
878,2016-01-30,465000.0,472000.0,463000.0,467900.0,491.4893373699995
879,2016-01-31,467900.0,471000.0,467200.0,469400.0,765.8132647099994
880,2016-02-01,469400.0,470000.0,453100.0,465000.0,799.4372948400004
881,2016-02-02,464900.0,467600.0,460200.0,462300.0,540.4302047999998
882,2016-02-03,462800.0,464100.0,460300.0,460300.0,456.8712525800003
883,2016-02-04,460300.0,464300.0,455000.0,462000.0,709.5490271599995
884,2016-02-05,462100.0,474700.0,461800.0,473900.0,818.1082607699977
885,2016-02-06,473500.0,473600.0,467000.0,468700.0,424.35644512999943
886,2016-02-07,468700.0,473400.0,467000.0,471200.0,209.77907494000155
887,2016-02-08,470500.0,472000.0,467800.0,470400.0,180.57471860999996
888,2016-02-09,471200.0,471200.0,468000.0,470400.0,292.2677856100002
889,2016-02-10,470300.0,479100.0,469100.0,479100.0,485.93960806000007
890,2016-02-11,479100.0,479300.0,473000.0,474000.0,662.4033409300002
891,2016-02-12,474000.0,480000.0,471700.0,478900.0,813.1732216700002
892,2016-02-13,479200.0,488900.0,478000.0,487000.0,543.5845677999997
893,2016-02-14,487400.0,506500.0,487400.0,500700.0,683.6808127800003
894,2016-02-15,500700.0,519900.0,500300.0,507300.0,969.5291916499963
895,2016-02-16,506800.0,506900.0,500000.0,504900.0,827.2324674499932
896,2016-02-17,504900.0,518900.0,504900.0,518100.0,732.2159468200008
897,2016-02-18,518200.0,526800.0,513800.0,519100.0,800.0469390000004
898,2016-02-19,520500.0,524900.0,514600.0,522200.0,725.7970680399999
899,2016-02-20,522500.0,535000.0,518800.0,532800.0,756.1633946100005
900,2016-02-21,532700.0,548000.0,520200.0,526100.0,922.3803200300001
901,2016-02-22,530000.0,539900.0,526600.0,537100.0,559.1173812199997
902,2016-02-23,537100.0,539900.0,518000.0,522300.0,826.8722470100005
903,2016-02-24,521400.0,524800.0,509000.0,520700.0,1127.9114419899997
904,2016-02-25,520700.0,535000.0,515300.0,517200.0,788.8667547499999
905,2016-02-26,517300.0,523000.0,515000.0,521700.0,440.9468895600003
906,2016-02-27,520800.0,529800.0,520800.0,527400.0,547.5708069200006
907,2016-02-28,527300.0,527400.0,518000.0,527300.0,471.2443822199999
908,2016-02-29,527300.0,540000.0,521000.0,539700.0,1018.0622380599998
909,2016-03-01,539000.0,540000.0,532100.0,535400.0,630.50832942
910,2016-03-02,535500.0,537300.0,528000.0,529500.0,506.78009813999984
911,2016-03-03,529000.0,530800.0,515000.0,519200.0,946.3513341600005
912,2016-03-04,518900.0,519900.0,511200.0,512700.0,931.2014962700008
913,2016-03-05,512400.0,514300.0,488800.0,488800.0,863.39985693
914,2016-03-06,488000.0,510000.0,475100.0,501400.0,801.2166102299998
915,2016-03-07,501200.0,506900.0,497600.0,502600.0,661.0014026199983
916,2016-03-08,502200.0,507400.0,500000.0,501500.0,688.8695156199993
917,2016-03-09,501500.0,504400.0,500000.0,500100.0,554.9774999300002
918,2016-03-10,500200.0,503400.0,497000.0,503400.0,592.3376771300001
919,2016-03-11,503200.0,510000.0,501100.0,507000.0,638.5196739399996
920,2016-03-12,506600.0,509100.0,500000.0,500400.0,476.21052098000007
921,2016-03-13,500600.0,501500.0,495100.0,497800.0,475.86894219
922,2016-03-14,497800.0,503000.0,495600.0,499300.0,524.44789876
923,2016-03-15,497700.0,502800.0,497700.0,500000.0,748.9937150199996
924,2016-03-16,499400.0,501400.0,498200.0,499700.0,521.4311140399998
925,2016-03-17,499600.0,500400.0,497700.0,498000.0,785.273379739999
926,2016-03-18,498000.0,498400.0,487200.0,487400.0,1133.424034049999
927,2016-03-19,490200.0,491000.0,478100.0,479000.0,783.2400756699959
928,2016-03-20,480000.0,485900.0,475000.0,484500.0,339.2877138400001
929,2016-03-21,484400.0,485900.0,482000.0,484100.0,556.5614623600002
930,2016-03-22,484900.0,493100.0,483700.0,490700.0,396.1514047999999
931,2016-03-23,490800.0,494000.0,489700.0,490800.0,609.07981073
932,2016-03-24,490800.0,494000.0,487700.0,491500.0,633.4722950200006
933,2016-03-25,491500.0,492800.0,488000.0,492800.0,971.5717058800004
934,2016-03-26,492200.0,495900.0,490000.0,491000.0,721.0618734900002
935,2016-03-27,492000.0,493700.0,490100.0,493000.0,224.49819437000002
936,2016-03-28,493000.0,503000.0,493000.0,500400.0,768.4487057800004
937,2016-03-29,500400.0,500500.0,485500.0,490000.0,844.6103703200004
938,2016-03-30,490000.0,491000.0,480000.0,480200.0,937.776843830001
939,2016-03-31,482200.0,487900.0,481000.0,484400.0,919.5869209400006
940,2016-04-01,484400.0,485900.0,483100.0,483700.0,654.0490828399999
941,2016-04-02,484700.0,489200.0,483200.0,488400.0,443.51359376
942,2016-04-03,488100.0,488100.0,485000.0,486800.0,183.76065244999987
943,2016-04-04,487200.0,488000.0,485000.0,487200.0,586.9629225000001
944,2016-04-05,487400.0,494300.0,487000.0,492800.0,687.0006979800005
945,2016-04-06,492900.0,495400.0,492600.0,493600.0,544.9390187899997
946,2016-04-07,494100.0,494900.0,487600.0,490100.0,465.71707052999994
947,2016-04-08,490000.0,495300.0,489300.0,493900.0,488.56293337000005
948,2016-04-09,493800.0,494400.0,485000.0,486700.0,513.3404861099999
949,2016-04-10,487200.0,490900.0,486700.0,488800.0,304.56877539
950,2016-04-11,490400.0,491500.0,488600.0,490000.0,578.9721213699995
951,2016-04-12,489800.0,494400.0,489000.0,492400.0,618.7468835499999
952,2016-04-13,492400.0,493500.0,491900.0,492900.0,373.52335919
953,2016-04-14,492900.0,495700.0,491900.0,494900.0,450.91626433000016
954,2016-04-15,494900.0,496000.0,493200.0,495700.0,414.3870000499998
955,2016-04-16,495900.0,500000.0,495000.0,499000.0,408.85564157000016
956,2016-04-17,499000.0,499900.0,498100.0,498700.0,185.73936864
957,2016-04-18,498700.0,500500.0,497000.0,499800.0,579.5315936
958,2016-04-19,499000.0,501400.0,496400.0,497300.0,660.46216859
959,2016-04-20,497300.0,504800.0,496600.0,502600.0,942.7902304599994
